objid,ra,raerr,dec,decerr,type,psfmag_u,psfmagErr_u,psfmag_g,psfmagErr_g,psfmag_r,psfmagErr_r,psfmag_i,psfmagErr_i,psfmag_z,psfmagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,z,zerr,zConf,SpecClass,objTypename,run,rerun,camcol,field,obj,mjd,plate,fiberID,sn_0,sn_1,sn_2,velDisp,velDispErr,petroRad_r,ew
587732578845786234,157.91221439,0.0506441559051239,7.26570108,0.0486088026813076,6,21.0543098449707,0.0734944865107536,20.7113971710205,0.0447236485779285,20.1081123352051,0.0211114473640919,20.7545032501221,0.0497516095638275,20.4336395263672,0.109056577086449,0.124895863234997,0.0918971821665764,0.0666515007615089,0.050539817661047,0.0358333587646484,0.252510994672775,0.000709348008967936,0.973859012126923,2,SERENDIPITY_DISTANT,2986,40,5,263,122,52636,999,432,2.43297004699707,2.54777002334595,1.93904995918274,-9999,-9999,1.29557108879089,763.912780761719
587733080270569500,163.37843106,0.0545519180894473,52.63135301,0.0534423047727826,6,19.0272903442383,0.0285493396222591,18.9402694702148,0.0343594551086426,18.585018157959,0.0218018293380737,19.0359668731689,0.0172034613788128,18.8913249969482,0.0475973524153233,0.0763552784919739,0.0561814866960049,0.0407475009560585,0.0308975949883461,0.0219067800790071,0.252604991197586,0.000744847988244146,0.998924016952515,2,QSO,3103,40,3,70,28,52649,1010,79,11.3009996414185,11.9274997711182,9.28775024414063,-9999,-9999,1.61541616916656,418.172821044922
587733081343328327,159.4777166,0.0486690432183751,52.85938812,0.0466905661435632,6,19.3409080505371,0.0270329229533672,19.0015316009521,0.0189886074513197,18.6595973968506,0.0203281547874212,18.8963451385498,0.0285735614597797,18.3973274230957,0.0315161794424057,0.106570899486542,0.0784138515591621,0.0568722672760487,0.0431245192885399,0.0305758211761713,0.300779014825821,0.000895906996447593,0.999993979930878,3,QSO,3103,40,5,55,71,52649,1010,357,11.9804000854492,15.197699546814,11.8554000854492,-9999,-9999,1.75900077819824,47.3518333435059
587731870165893326,160.36106121,0.0518312103229281,53.13328747,0.0463841224836885,6,21.8611240386963,0.153312280774117,21.1183776855469,0.0449134930968285,20.4074153900146,0.0273663401603699,21.4542598724365,0.0817995741963387,20.5760250091553,0.166246399283409,0.0658853203058243,0.048477791249752,0.0351601392030716,0.0266608688980341,0.0189028885215521,0.271290987730026,5.0690501666395E-05,0.81257301568985,2,SERENDIPITY_DISTANT,2821,40,5,106,206,52649,1010,395,1.78342998027802,1.85379004478455,1.5004700422287,-9999,-9999,1.09426617622375,153.110412597656
587733080807506110,163.3906166,0.0515528484708048,53.09317496,0.0491476701847851,6,21.1211910247803,0.115771673619747,20.7846508026123,0.0462914109230042,20.4228534698486,0.0427906028926373,20.9509258270264,0.0674315020442009,20.2453060150146,0.16108612716198,0.0695199593901634,0.0511521250009537,0.0370997898280621,0.0281316451728344,0.0199456866830587,0.292934000492096,7.07657018210739E-05,0.80927699804306,2,SERENDIPITY_DISTANT,3103,40,4,71,190,52649,1010,588,2.10607004165649,2.06376004219055,1.64692997932434,-9999,-9999,1.45456790924072,520.568054199219
587733410983182549,214.82874971,0.0585981368166973,51.04447296,0.0512558258979902,3,22.3281841278076,0.262446343898773,21.5359535217285,0.0517353415489197,20.2167568206787,0.0275490172207356,20.4443664550781,0.0385626330971718,19.7027263641357,0.0760142207145691,0.0817774087190628,0.0601710416376591,0.043641060590744,0.0330916941165924,0.0234624221920967,0.323630005121231,0.000960864999797195,0.974684000015259,2,SERENDIPITY_FIRST,3180,40,3,72,213,52725,1045,155,1.46249997615814,3.99552989006042,3.48311996459961,-9999,-9999,2.87322497367859,273.571075439453
587733398646620415,245.53924065,0.0681548001232371,35.35207993,0.0682044086121799,3,20.2877330780029,0.064660869538784,19.6984558105469,0.0184568986296654,18.632474899292,0.017774561420083,18.9560928344727,0.0198685768991709,18.4116134643555,0.0372693315148354,0.0788076221942902,0.0579858981072903,0.0420562103390694,0.0318899489939213,0.0226103719323874,0.266005992889404,0.000680827011819929,0.999970972537994,2,QSO,3177,40,4,247,255,52522,1057,516,6.23335981369019,11.6737003326416,12.3830995559692,-9999,-9999,3.87909317016602,508.014526367188
587731521734640128,117.38734669,0.0714097083609694,28.5685454,0.0730159698302861,3,19.7942218780518,0.039546474814415,19.086986541748,0.0203215759247541,18.3631019592285,0.0153377307578921,18.7125282287598,0.0259212385863066,17.9447231292725,0.0307691469788551,0.172202706336975,0.12670511007309,0.0918971225619316,0.0696828067302704,0.0494059771299362,0.336973994970322,0.00118024996481836,0.984915971755981,2,QSO,2740,40,4,75,512,52618,1059,518,12.3428001403809,17.5683002471924,13.7495002746582,-9999,-9999,2.42145085334778,297.741485595703
587733609091236150,248.40808603,0.0686106086937878,37.88730552,0.0686801956157565,6,21.5397930145264,0.198475390672684,21.0920028686523,0.0464588552713394,20.0840225219727,0.0292879547923803,21.0174961090088,0.0807850956916809,20.9572486877441,0.325920253992081,0.0667618289589882,0.0491227172315121,0.0356278941035271,0.0270155519247055,0.0191543623805046,0.251608997583389,0.000695529975928366,0.993422985076904,2,SERENDIPITY_DISTANT,3226,40,4,113,310,52790,1173,200,1.40275001525879,1.4179300069809,1.02198994159698,-9999,-9999,1.5606940984726,1655.82861328125
587732578830713622,123.48892955,0.0533104004165293,4.04454057,0.0515177933314082,6,21.257682800293,0.0914750695228577,20.9844398498535,0.0332859940826893,20.3604679107666,0.0232005212455988,21.2901840209961,0.0713996440172195,20.3922920227051,0.107224136590958,0.125960484147072,0.0926805213093758,0.0672196447849274,0.050970621407032,0.0361388064920902,0.3418869972229,4.19196985603776E-05,0.814013004302979,2,SERENDIPITY_DISTANT,2986,40,5,33,790,52641,1184,382,1.94358003139496,2.07298994064331,1.40122997760773,-9999,-9999,1.29367077350616,895.051635742188
587732702852743474,130.1545102,0.0457055818574035,4.66176531,0.0427683045986485,6,20.5566463470459,0.0955878049135208,20.2337245941162,0.0326223149895668,19.8064746856689,0.0249391160905361,20.2618541717529,0.0467031188309193,19.8634796142578,0.148289322853088,0.151256531476974,0.111293122172356,0.0807190537452698,0.0612068176269531,0.0433963946998119,0.27471598982811,3.69244007742964E-05,0.903724014759064,2,SERENDIPITY_DISTANT,3015,40,4,107,306,52650,1188,391,3.69777989387512,3.79491996765137,2.68758010864258,-9999,-9999,1.46972286701202,522.716613769531
587732772108435832,134.48627897,0.0547380744085344,7.01449164,0.0492158562234964,6,21.7684898376465,0.181168645620346,21.0971965789795,0.0441869050264359,20.4331340789795,0.0373899154365063,21.1158485412598,0.0981802567839623,20.1187305450439,0.137025400996208,0.381250083446503,0.28052020072937,0.20345664024353,0.154275014996529,0.109382912516594,0.298734992742538,0.00011397700291127,0.86734801530838,2,SERENDIPITY_DISTANT,3031,40,5,97,376,52674,1191,359,1.42046999931335,1.43782997131348,1.08920001983643,-9999,-9999,1.55259442329407,918.9443359375
588297864714387604,131.97535604,0.0680668280685392,33.61522721,0.0647274077481041,6,19.9386234283447,0.0442086607217789,19.6905937194824,0.0222763735800982,19.3322353363037,0.0208688415586948,19.6989765167236,0.0285906735807657,19.1017322540283,0.06207375228405,0.136217460036278,0.100227512419224,0.0726933479309082,0.0551211684942245,0.0390815958380699,0.306290000677109,0.000762759998906404,0.991802990436554,2,SERENDIPITY_DISTANT,3530,42,4,108,148,52701,1210,232,4.85496997833252,5.10260009765625,3.56949996948242,-9999,-9999,1.74949097633362,323.666137695313
587734622175822058,148.14951546,0.0400454058092103,40.88023212,0.0399194030225597,6,21.0957164764404,0.090976320207119,20.8799781799316,0.0381917916238308,20.3918628692627,0.0375544540584087,20.9724597930908,0.0777456164360046,20.8728141784668,0.256953209638596,0.0537401437759399,0.0395414866507053,0.0286787841469049,0.0217462535947561,0.0154183646664023,0.318587005138397,0.000109084001451265,0.802986025810242,2,SERENDIPITY_DISTANT,3462,40,3,253,234,52709,1216,560,1.47635996341705,1.6640100479126,1.28523004055023,-9999,-9999,1.60657036304474,519.079284667969
587734892748341279,168.95016762,0.0640186474003066,9.42987117,0.0578041852854854,3,20.0943546295166,0.315325438976288,19.1164302825928,0.523892760276794,18.3263301849365,0.426977455615997,18.5149879455566,0.554571807384491,18.395715713501,0.610462605953217,0.121957987546921,0.0897355377674103,0.0650836974382401,0.0493509955704212,0.0349904708564281,0.122666999697685,4.82789982925169E-05,0.945999979972839,2,GALAXY,3525,40,3,94,31,52763,1222,234,13.9863004684448,19.9951992034912,18.9076995849609,-9999,-9999,5.87812042236328,3.01221823692322
587732770514272289,172.36503726,0.0608758118657788,9.0484191,0.050686378978454,3,21.7885971069336,0.215821504592896,20.8140926361084,0.03306595236063,19.6027374267578,0.0269163679331541,19.9735736846924,0.062265656888485,19.0479068756104,0.0441684164106846,0.237182036042213,0.174516290426254,0.126573771238327,0.0959770604968071,0.068048931658268,0.183004006743431,0.000161656003911048,0.978055000305176,2,GALAXY,3031,40,2,348,33,52781,1223,91,3.04812002182007,7.58688020706177,8.35004043579102,-9999,-9999,6.43884706497192,1.11506950855255
587735042540044652,132.74207833,0.0404056110236245,30.51487767,0.040889587150485,6,21.1620807647705,0.111127682030201,21.0021362304688,0.0430480130016804,20.3584365844727,0.034468986093998,21.3461723327637,0.0832613259553909,20.6807193756104,0.177705332636833,0.179738685488701,0.132250025868416,0.095918744802475,0.0727322846651077,0.0515680946409702,0.280144989490509,9.00743034435436E-05,0.630228996276855,0,SERENDIPITY_DISTANT,3560,40,2,166,364,52991,1270,19,1.24073994159698,1.08554005622864,0.80644702911377,-9999,-9999,1.62762188911438,663.363159179688
587735042543386850,140.32427018,0.0412249226236907,34.62115159,0.0428039502019584,6,21.5808010101318,0.163953542709351,21.2663383483887,0.0471618287265301,20.4805240631104,0.0361627750098705,21.3974857330322,0.103561133146286,20.6919994354248,0.200055226683617,0.0783698037266731,0.0576637573540211,0.0418225675821304,0.0317127853631973,0.0224847607314587,0.316267997026443,7.72182029322721E-05,0.631878972053528,2,SERENDIPITY_DISTANT,3560,40,2,217,226,52995,1274,241,1.76506996154785,2.18343997001648,1.68669998645782,-9999,-9999,1.46214950084686,667.284606933594
587735428545380541,203.52323245,0.0484921234555966,47.25118728,0.0633594081558605,3,21.2648296356201,0.107813112437725,21.0175247192383,0.0594224482774735,20.444787979126,0.036886390298605,20.8740100860596,0.0765254572033882,20.404764175415,0.191623821854591,0.130456373095512,0.0959885567426682,0.0696189105510712,0.0527899116277695,0.0374287068843842,0.318381994962692,5.76074016862549E-05,0.722917020320892,2,SERENDIPITY_DISTANT,3650,40,1,92,189,52762,1283,218,1.66489005088806,1.89700996875763,1.43386995792389,-9999,-9999,2.12854957580566,281.470123291016
