SpecObjID,plate,fiberID,mjd,ra,dec,z,bpt,velStars,redshift,sigmaStars,sigmaStarsErr,chisq,ebmv,ebmv_err,Flux_OIII_5006,Flux_OIII_5006_Err,EW_OIII_5006,EW_OIII_5006_Err,AoN_OIII_5006,Flux_NII_6583,Flux_NII_6583_Err,Fit_Warning_NII_6583,AoN_NII_6583,Flux_Hb_4861,Flux_Hb_4861_Err,EW_Hb_4861,EW_Hb_4861_Err,Fit_Warning_Hb_4861,AoN_Hb_4861,Flux_Ha_6562,Flux_Ha_6562_Err,EW_Ha_6562,EW_Ha_6562_Err,AoN_Ha_6562
7333027434726092800,6513,150,56543,0.0656788590000019,24.261928,0.510941,Seyfert,123806.6,0.5113064,247.2224,26.64372,1.005346,0.1367762,0.01642388,2.065889,2.263658,0.4492942,0.4923389,0.7029978,18.13091,12.7061,0,5.904013,0,0,0,-9999,0,0,9.992355,12.2927,2.07911,2.55785,1.024243
7333027159848185856,6513,149,56543,0.102358170000002,24.218042,0.4939367,Seyfert,120467.3,0.4945655,197.3542,42.16159,0.8629082,0.1347246,0.02151665,1.050551,18.61149,0.5271682,9.339285,0.03712191,7.344998,5.719378,0,1.169353,0,0,0,-9999,0,0,8.324455,11.4347,4.008793,5.506927,0.663144
4746838354481049600,4216,161,55477,0.418121229999997,-0.77426341,0.557721,Star Forming,132915.3,0.5579296,215.5538,41.57405,0.9448226,0.125763,0.03213003,2.52003,3.602784,0.686281,0.9812173,0.4187125,0,0,0,0,7.512942,4.241583,2.310037,1.305283,0,1.658917,17.87289,34.97835,5.296559,10.36625,3.013025
771278581664868352,685,135,52203,0.44034825,-0.66536991,0.2466205,Seyfert,66144.84,0.2468688,170.1424,14.45242,1.05459,0.1146287,0.008825928,111.071,10.9135,7.224522,0.7183792,5.021421,228.6615,13.84393,0,10.40594,25.74055,10.43018,1.727095,0.7007649,0,1.724073,148.6918,14.15084,9.300284,0.8972496,7.634717
4746838629358956544,4216,162,55477,0.44801751,-0.67289912,0.300109,Seyfert,78726.82,0.3003122,220.3767,18.25206,0.9100611,0.1864092,0.005462965,5.542544,4.307786,0.7606984,0.5913035,0.9756641,6.652396,4.127367,0,0.8678711,0.5819726,0,0.08267166,0.001239647,0,0.2085086,14.41213,11.12891,1.834717,1.416874,0.6002275
1676493873649575936,1489,105,52991,0.458154,-0.656705,0.07768126,Star Forming,22502.83,0.07795029,66.64592,25.77627,0.9399009,0.1511322,0.01540029,31.71238,6.279748,3.63339,0.722493,4.063691,42.90892,4.248971,0,5.161608,45.59842,7.248955,5.806598,0.9399821,0,4.561216,151.0002,8.172191,19.53502,1.098418,17.31533
435762876414715904,387,144,51791,0.46213732,-0.65375717,0.07711553,Star Forming,22360.97,0.07744034,156.7109,7.967542,0.8492576,0.1574694,0.003213827,29.32703,12.4718,0.715405,0.3043943,1.63164,94.68283,12.44386,0,4.278835,89.09341,17.8163,2.361589,0.476333,0,3.2976,174.8361,10.88287,4.381406,0.2819219,8.601601
4746838904236863488,4216,163,55477,0.482434269999999,-0.7092914,0.1841403,Seyfert,50693.64,0.1842335,118.0707,25.24835,0.8600741,0.2518701,0.01000277,26.55804,9.763242,4.29331,1.57875,1.558259,38.87841,6.430089,0,4.624119,3.452855,7.080203,0.6521012,1.337355,0,0.3786386,45.09607,5.625019,8.07054,1.015805,5.398676
4746843302283374592,4216,179,55477,0.536365269999976,-0.67685654,0.5565738,LINER,132715.2,0.5568902,190.8057,38.12518,1.038311,0.09192097,0.01615655,4.815534,4.546472,2.126218,2.007698,1.37027,6.912127,17.65581,0,1.916138,0.9818621,2.998797,0.4477254,1.367463,0,0.4698507,0,0,0,-9999,0
435727966920534016,387,17,51791,0.53765552,-0.71240045,0.1085999,Star Forming,30992.27,0.1089117,213.4266,9.62655,0.9081669,0.07016065,0.003088102,0,0,0,-9999,0,0,0,0,0,1.888005,18.94037,0.07579652,0.760388,0,0.1397616,3.677461,9.909945,0.1356129,0.3654512,0.2938617
4815731279662870528,4277,936,55506,0.439909999999998,4.0221873,0.3335197,LINER,86368.65,0.3338838,146.0852,14.92587,0.7953951,0.05,0.006301817,1.270618,1.982433,0.3576308,0.5580183,0.7744231,2.777193,4.481667,0,1.357392,0.527144,4.989555,0.1478107,1.399069,0,0.3288672,1.327867,2.965849,0.338057,0.7550878,0.650651
4815740350633799680,4277,969,55506,0.462179999999989,4.0634565,0.5384762,Seyfert/LINER,129300.4,0.539257,276.513,57.23721,1.075217,0,0,1.354539,1.30752,1.068695,-9999,0.5599371,0.0172982,2033.56,0,0.007612044,0,0,0,-9999,0,0,0,0,0,-9999,0
4815741450145427456,4277,973,55506,0.49036000000001,4.0069676,0.2637093,Star Forming,70223.14,0.2639468,120.5741,72.79202,1.008519,0,0,321.9965,3.712049,255.3955,-9999,130.7113,18.48362,1.804442,0,6.519872,86.6056,3.533561,75.29187,-9999,0,33.27843,248.2894,5.066758,373.6807,-9999,94.16662
4815742549657055232,4277,977,55506,0.519540000000006,3.9466474,0.5536171,BLANK,132126.7,0.5538367,256.0653,35.7009,1.080707,0.05,0.01444896,0.4610762,9.997922,0.1747787,3.789882,0.2288104,0,0,0,0,0,0,0,-9999,0,0,0,0,0,-9999,0
4836942782990577664,4296,279,55499,0.603124589999993,1.9502224,0.724895,BLANK,163511,0.7253227,265.1258,42.60501,1.13605,0.05000193,0.02194889,0,0,0,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,-9999,0
4746830932777562112,4216,134,55477,0.604325430000017,-1.09447,0.3091382,Seyfert,80792.88,0.3093044,286.4806,15.82225,0.9031144,0.1408048,0.004529318,8.451328,4.634197,0.8110235,0.4448527,1.007571,52.53173,11.35032,0,3.955972,0,0,0,0,1,0,39.18581,7.879778,3.597822,0.7240158,3.302603
4746828183998492672,4216,124,55477,0.608674329999985,-1.0431346,0.3098063,Seyfert,80966.32,0.3100621,249.5924,16.00881,0.8869159,0.1582424,0.005009228,20.30905,7.12042,1.957961,0.6871055,1.154547,23.62584,9.672482,0,2.703596,0.3176418,187.1205,0.03194259,18.81715,0,0.0183007,6.287393,4.0343,0.57456,0.3686992,1.295414
435727417164720128,387,15,51791,0.66687559,-1.130748,0.1778105,Star Forming,49162.13,0.1781993,206.1184,12.12633,1.018885,0.1462116,0.004064266,0,0,0,-9999,0,30.86087,15.19924,0,1.859214,17.07367,12.30792,0.6656317,0.4800221,0,1.074844,55.6227,11.84443,1.967138,0.4196885,2.974629
1676469409515857920,1489,16,52991,0.676006,-1.129399,0.2498091,Seyfert,66927.53,0.2501283,166.9658,27.1078,1.396086,0.1799459,0.03009886,184.483,22.37642,14.92368,1.821062,11.54387,183.7748,19.21795,0,8.844395,70.16511,15.96696,6.028316,1.380251,0,3.857502,287.365,32.08667,25.54361,2.883534,11.532
435723843751929856,387,2,51791,0.68918371,-0.9935085,0.1393401,Star Forming,39170.02,0.139577,182.8756,15.28033,1.111448,0.2279969,0.007655576,47.94595,26.15257,1.501086,0.8188727,1.085305,207.6447,14.45167,0,8.725633,147.5865,20.42563,5.268877,0.745416,0,5.149116,483.6041,20.84405,17.11886,0.7917584,18.98523
1228364268756297728,1091,27,52902,0.692184,-1.106417,0.0865747,Star Forming,24957.95,0.08681429,6.902977,5.128088E+11,1.222021,0.05009058,0.03096105,14.55134,4.231449,4.121182,1.217334,3.633032,13.89572,2.366925,0,2.781312,18.8103,4.624388,6.27759,1.589473,0,4.796494,62.52417,6.977322,21.4074,2.655136,12.54346
5105985587782545408,4535,107,55860,0.856176080000012,6.9028923,0.6465754,BLANK,149504.3,0.646567,257.2545,36.2108,1.102678,0.1665342,0.01764524,3.766007,3.975029,0.8435381,0.890411,0.348617,0,0,0,0,0,0,0,-9999,0,0,0,0,0,-9999,0
5105984213393010688,4535,102,55860,0.863131380000027,6.9511944,0.3358272,BLANK,86887.08,0.3361924,268.9948,23.67082,1.00806,0.0568368,0.005320559,0.9429711,2.219443,0.2227651,0.5243298,0.3808925,0,0,0,0,0,0,0,-9999,0,0,0,0,0,-9999,0
4971041150829522944,4415,702,55831,0.864520789999972,6.9646735,0.334563,Seyfert,86609.85,0.3349574,231.3136,18.47662,0.9060781,0.06575306,0.006296752,1.272349,2.010232,0.2862021,0.4522063,0.4570999,3.026897,3.796021,0,0.5000525,0,0,0,-9999,0,0,4.176979,4.519315,0.8588349,0.9292859,1.777929
4971040875951616000,4415,701,55831,0.916142900000011,6.8894821,0.5386425,LINER,129262.1,0.5390603,181.5536,36.19503,0.9928605,0.06503636,0.01555115,0.9227106,4.39339,0.3607792,1.717829,0.3451034,10.23084,14.1883,0,2.979991,0.2590496,17.95183,0.1029779,7.136245,0,0.09753263,0,0,0,-9999,0
8070613096240705536,7168,591,56625,0.884542409999995,-8.9474114,0.6135646,BLANK,143569.6,0.6142924,337.9951,51.43159,1.122956,0.2482699,0.01319079,18.95302,37.46203,0.8982846,1.775557,0.2243556,0,0,0,0,42.86628,52.6061,2.147943,2.636075,0,0.6673067,0,0,0,-9999,0
8069576806179205120,7167,917,56604,0.907355730000006,-8.9754396,0.5642896,LINER,134190,0.5645676,229.4014,43.57572,1.206448,0.2761699,0.02148371,8.899583,10.38592,1.459671,1.703536,0.3633429,31.1822,71.34574,0,5.707514,32.6181,28.47152,5.734454,5.00609,0,0.1762894,15.34932,94.36568,2.489443,15.3048,3.136477
731994404587333632,650,580,52143,0.93454587,-8.9341281,0.1036275,Composite,29643.62,0.1039343,135.8178,13.29624,1.001476,0.2507528,0.005415605,25.08428,11.09912,0.9185562,0.4065314,2.028856,77.78795,10.59281,0,4.117935,18.46564,15.95168,0.7491399,0.6475701,0,0.3838356,94.70216,15.38074,3.53902,0.5776589,6.964958
8070613920874426368,7168,594,56625,0.94766138,-8.9791169,0.2446924,Star Forming,65873.64,0.2457413,6.902977,8.058071E+12,0.9443693,0.003315923,0.1248292,51.09413,28.90963,85.6791,321.8486,16.12525,0,0,0,0,6.172572,4.913146,12.98103,49.28405,0,2.131248,51.59345,22.66037,150.103,563.2335,13.98604
732002650924541952,650,610,52143,0.96620656,-8.9131511,0.03835506,Star Forming,11336.27,0.03853777,44.65016,8.389275,0.9784816,0.177237,0.006847348,93.54545,12.99624,2.114361,0.296429,4.624938,275.189,11.95219,0,22.1915,255.2835,13.47273,6.918381,0.457884,0,21.30196,818.3696,20.4186,23.38873,0.6741189,68.47044
732001826290821120,650,607,52143,0.96939299,-8.9896436,0.3921483,Seyfert,99286.17,0.3926147,355.7425,30.80645,1.245546,0.1209471,0.008255169,4.720342,7.163554,0.3709777,0.5630185,0.250446,0,0,0,0,0,0,0,-9999,0,0,6.492213,67.00711,0.466928,4.819236,0.2090354
6946881144990920704,6170,286,56240,0.974602989999994,18.416255,0.1925843,Seyfert,52868.32,0.1928551,221.2277,9.679712,0.7447898,0.1044937,0.002877544,13.07852,7.634166,1.004497,0.5865661,1.207044,15.88179,12.82342,0,1.161173,0.9243383,0,0.07377716,0.001223692,0,0.3752225,10.68094,0,0.7686455,0.01008349,0.6557611
733043888402491392,651,302,52141,1.1079807,-10.235389,0.0648687,Star Forming,18920.46,0.06514597,105.4653,7.783268,1.150373,0.05255884,0.003326499,1.257302,19.70949,0.05692772,0.8924002,0.2380002,0.2050295,0,0,0.004716314,2.583631,10.9906,0.1194418,0.5081035,0,0.4942498,3.184585,6.348302,0.1350038,0.2691318,0.470015
8069341510690861056,7167,61,56604,1.11160089999998,-10.173392,0.5466406,BLANK,130825.8,0.5471087,301.6492,31.01885,1.165462,0.1883135,0.00497903,0,0,0,-9999,0,0,0,0,0,18.79579,17.18137,1.26228,1.153977,0,0.38767,0,0,0,-9999,0
733044438158305280,651,304,52141,1.1263833,-10.191558,0.2385732,Seyfert,63738.2,0.2368994,110.1956,121.844,1.473034,0,0,1469.416,12.52863,789.3046,-9999,192.6627,120.3491,21.07856,0,1.821492,0,0,0,-9999,0,0,912.8327,14.41514,967.7645,-9999,93.09956
731851742953629696,650,61,52143,1.1638921,-10.152636,0.1084422,Star Forming,30985.25,0.1088857,65.43187,38.78543,1.048901,0,0,1509.09,13.88161,176.9069,-9999,207.6913,202.3974,5.02325,0,23.11973,472.2769,8.079432,58.80127,-9999,0,67.83554,1851.791,15.23805,359.4171,-9999,198.1746
733035367187376128,651,271,52141,1.1866239,-10.123518,0.07642562,Star Forming,22154.61,0.07669894,117.3459,8.541992,0.9617955,0.1375845,0.004513374,15.34613,7.223648,0.6028938,0.2839088,2.26913,87.44384,7.502317,0,6.365992,51.7804,10.82688,2.256457,0.4766018,0,3.847618,163.7868,8.642134,6.854689,0.3801195,12.92417
8032211277261238272,7134,150,56566,1.56119749999999,29.67482,0.2617437,LINER,69773.95,0.2620544,259.1888,12.00121,0.8442582,0.06187387,0.003160856,1.901594,3.533294,0.2121245,0.394158,0.6975556,1.493006,4.710606,0,0.6271591,0.8827268,37.49294,0.1019456,4.330036,0,0.4091924,0.9820943,16.16651,0.1010492,1.663397,0.3207699
8033477914622881792,7135,662,56564,1.56119749999999,29.67482,0.2617501,Seyfert,69760.52,0.2619978,274.7504,13.19876,0.8494167,0.05444622,0.003286216,3.247813,5.595415,0.3577869,0.6164314,0.5378071,0.9682044,11.6618,0,0.3246133,0,0,0,-9999,0,0,5.336333,247.0064,0.5457217,25.26018,1.130337
8033489184617066496,7135,703,56564,1.59785649999998,29.72084,0.5240495,Composite,126394.5,0.5244087,223.2403,62.29615,0.9738538,0.07715807,0.02676996,0.5188754,6.360965,0.4512216,5.531604,0.300964,8.014484,5.782502,0,1.623428,1.835491,1.575709,1.691052,1.452546,0,0.7342983,12.91517,6.561006,10.87391,5.532931,3.406843
6946845135985111040,6170,155,56240,1.66287610000001,19.480215,0.6263184,BLANK,145850.3,0.6266199,206.6087,28.38867,0.7714427,0.1028565,0.02711259,0,0,0,-9999,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,-9999,0
6946835240380461056,6170,119,56240,1.74893909999997,19.37783,0.6363056,BLANK,147663.7,0.6364889,225.9762,29.49381,0.8185562,0.05008889,0.01581386,0.3698972,8.296193,0.1459174,3.272692,0.2143811,0,0,0,0,0,0,0,-9999,0,0,0,0,0,-9999,0
6880527268025397248,6111,556,56270,1.76022640000002,18.419159,0.3197935,Star Forming,83318.57,0.3203817,6.902977,8.896443E+07,0.8589301,0,0.02058722,50.37933,4.975399,153.8975,-9999,31.57612,2.934667,1.687692,0,1.864973,12.70572,1.998268,41.80329,-9999,0,7.587619,38.04044,3.692324,227.6289,-9999,20.47335
6950412776305782784,6173,846,56238,1.76022640000002,18.419159,0.3196816,Seyfert,83128.28,0.3195439,6.902977,0,0.8250716,0,0,7.647059,1.402346,88.17391,-9999,5.203862,0,0,0,0,0,0,0,-9999,0,0,9.162717,3.776917,160.4014,-9999,3.453039
6946825894531624960,6170,85,56240,1.7960329,18.363188,0.677358,BLANK,155193.3,0.6781119,244.3814,34.75407,0.8368599,0.04334101,0.0142532,0,0,0,-9999,0,0,0,0,0,0.3056599,15.57501,0.09480349,4.830748,0,0.03902826,0,0,0,-9999,0
6950411951672061952,6173,843,56238,1.7960329,18.363188,0.6773003,BLANK,155081.2,0.6774844,272.3431,33.63494,0.8021467,0.05372055,0.01571476,2.325211,5.296535,0.6253126,1.424474,1.192388,0,0,0,0,0,0,0,-9999,0,0,0,0,0,-9999,0
6880526168513769472,6111,552,56270,1.82193699999999,18.438381,0.359143,Seyfert/LINER,92053.5,0.359419,236.3789,21.02057,0.7955251,0.04725915,0.00861098,0.415163,15.83562,0.1170376,4.464181,0.1309563,1.348418,4.199904,0,0.6167366,0,0,0,-9999,0,0,0,0,0,-9999,0
6950417724108107776,6173,864,56238,1.82193699999999,18.438381,0.3591543,Star Forming,92095.04,0.3596074,212.5822,22.323,0.7788319,0.04815242,0.01002596,1.04521,2.022125,0.2950021,0.5707671,0.5923452,1.05838,13.34431,0,0.07635306,2.751734,4.928897,0.8093953,1.449919,0,0.2324276,3.536027,6.231415,0.9626519,1.696569,1.278281
6948117272129630208,6171,687,56311,1.84779229999998,21.416654,0.360414,Composite,92345.47,0.3607436,226.6645,16.93034,0.8626581,0.1240413,0.005652907,22.17038,2.967525,3.784289,0.5093143,3.46992,47.6082,4.393811,0,6.538897,22.76549,3.513273,4.018059,0.6227174,0,2.734633,61.28608,5.337396,10.15922,0.8918949,7.984574
6880519571444002816,6111,528,56270,1.91968589999999,18.104641,0.3481464,Star Forming,89660.91,0.3486129,6.902977,397.149,0.8562295,6.938894E-18,0.01194798,87.14629,4.712167,181.847,3.131197E+16,63.33822,2.214642,1.299468,0,1.265111,17.87492,1.605825,39.41073,6.786075E+15,0,13.33011,56.08921,3.14301,223.898,3.855267E+16,31.24162
6950427344834850816,6173,899,56238,1.92152270000003,18.119474,0.6855436,BLANK,156508.1,0.6854872,307.8376,58.96566,0.9421577,0.0338532,0.02231654,0.4812812,4.840143,0.2424719,2.43853,0.09631263,0,0,0,0,0,0,0,-9999,0,0,0,0,0,-9999,0
6880517647298654208,6111,521,56270,1.93329940000001,18.170378,0.5608847,Star Forming,133558.5,0.5612755,264.8521,36.09032,0.8830826,0.04324799,0.01306951,0,0,0,-9999,0,7.877963,20.30478,0,3.62573,2.600196,2.549443,1.066584,1.046182,0,0.4432279,17.57816,17.1088,6.504249,6.33314,3.603644
6950425145811595264,6173,891,56238,1.93444740000001,18.160162,0.559989,BLANK,133381.6,0.5603548,238.3735,28.57046,0.8695049,0.0496112,0.02269411,0,0,0,-9999,0,0,0,0,0,0.3428884,8.945418,0.1221431,3.186526,0,0.1964565,0,0,0,-9999,0
6950425420689502208,6173,892,56238,1.95515699999999,18.11014,0.1976256,Star Forming,54129.6,0.1978843,243.5171,9.42768,0.8515989,0.07249399,0.002690683,0,0,0,-9999,0,5.496809,4.251369,0,1.189473,10.83608,7.076578,0.8189259,0.5350239,0,1.101031,10.68634,3.450691,0.7260241,0.2345721,2.707742
6880517922176561152,6111,522,56270,1.98572760000002,18.077235,0.2353233,BLANK,63437.31,0.2356586,268.6252,10.82329,0.8121768,0.05108916,0.002592147,1.540973,2.963085,0.1403684,0.2699205,0.595268,0,0,0,0,0,0,0,-9999,0,0,0,0,0,-9999,0
6950424870933688320,6173,890,56238,1.98572760000002,18.077235,0.2353183,BLANK,63434.48,0.2356469,289.1648,12.67477,0.8038676,0.05552272,0.002781279,0,0,0,-9999,0,0,0,0,0,0,0,0,-9999,0,0,2.954729,3.062911,0.2505831,0.2597666,1.027697
845721017228748800,751,619,52251,1.9556735,15.884095,0.1246196,Composite,35299.03,0.1249571,125.504,12.00099,1.053014,0.07949968,0.005446265,15.04651,5.481535,1.056396,0.3851016,2.605105,24.96,6.314708,0,2.476961,13.99793,7.137455,1.028179,0.5249558,0,1.69137,45.47815,6.901678,3.063573,0.4670035,4.316663
845720192595027968,751,616,52251,1.9620431,15.836818,0.1264349,LINER,35766.89,0.1267141,151.7413,9.960541,0.9773453,0.08134022,0.003559306,17.96124,12.17201,0.8978893,0.6086606,0.9549962,7.204707,6.982911,0,0.4713386,11.76097,4.796111,0.6052771,0.2472025,0,2.327802,2.023925,10.76135,0.09631045,0.5120921,0.275217
6949059278012084224,6172,18,56269,1.98910289999998,15.797159,0.2825931,LINER,74653.36,0.2827636,239.1116,14.92214,1.120538,0.1656546,0.004307262,25.20782,6.569361,2.971992,0.7754261,1.80641,55.84259,8.335701,0,5.594798,14.51745,5.223933,1.794073,0.6461296,0,2.25556,52.48308,10.0506,5.833186,1.118512,3.703109
845719093083400192,751,612,52251,2.00134,15.861731,0.1268889,Composite,35897.76,0.127206,196.1404,8.836005,0.9519662,0.050013,0.0015518,2.844546,13.5784,0.1069463,0.5105107,0.5701674,22.8597,4.67914,0,3.674312,2.102808,12.00272,0.07981767,0.4555975,0,0.4314361,29.74743,5.034064,1.014979,0.1722991,4.793479
6949055979477200896,6172,6,56269,2.01282689999999,15.842255,0.284287,Star Forming,75274.31,0.2854233,423.6761,180.03,1.363988,0,0,106.1014,2.241085,131.5494,-9999,44.66751,18.19445,2.839935,0,2.534601,30.98417,1.989134,42.10213,-9999,0,13.64403,89.22019,4.572238,222.0426,-9999,27.71363
6955940295717089280,6178,475,56213,2.01667730000003,15.875816,0.5984576,BLANK,140716,0.5989992,183.3525,40.00602,1.194163,0.3096964,0.03574415,0,0,0,-9999,0,0,0,0,0,0.1482984,873.7044,0.02316766,136.493,0,0.01468698,0,0,0,-9999,0
845700676263634944,751,545,52251,2.0309819,15.805942,0.271867,Seyfert,72192.48,0.272277,288.883,23.93018,0.9763911,0.05071861,0.003841196,5773.582,1530703,669.0859,177389.3,1611.152,11.38422,4.332378,0,2.541367,0,0,0,-9999,0,0,7.454881,15.37775,0.7856869,1.620719,1.676074
6880528092659118080,6111,559,56270,1.97115229999997,18.404824,0.5384356,BLANK,129191,0.538695,272.2617,41.04666,0.8994739,0.04981839,0.02255298,0.16588,12.10528,0.08223826,6.001434,0.09740113,0,0,0,0,0,0,0,-9999,0,0,0,0,0,-9999,0
6946825619653718016,6170,84,56240,1.97115229999997,18.404824,0.5387193,BLANK,129314.6,0.5393296,284.6225,46.75208,0.7736389,0.05015435,0.01861838,0,0,0,-9999,0,3.776474,15.07426,0,1.800199,0,0,0,-9999,0,0,2.370262,124.2377,0.950376,49.81413,0.3873012
6880528367537025024,6111,560,56270,1.97447,18.35719,0.3506516,BLANK,90196.09,0.3510226,266.4163,23.54137,0.8789633,0.04761175,0.01140563,0,0,0,-9999,0,0,0,0,0,0,0,0,-9999,0,0,2.092122,3.637923,0.5717685,0.9943131,0.8926035
6950422671910432768,6173,882,56238,1.97447,18.35719,0.3507656,BLANK,90241.69,0.3512281,265.6877,30.18095,0.8391421,0.04262023,0.01265127,1.654312,6.999475,0.4452868,1.884073,0.3479459,0,0,0,0,5.621712,56.838,1.564267,15.81549,0,0.105834,0,0,0,-9999,0
6880527817781211136,6111,558,56270,1.99314399999997,18.364273,0.1979764,Composite,54233.85,0.1983009,256.1874,9.614548,0.8427542,0.04688857,0.002510295,10.25593,4.133883,0.931516,0.3757973,1.998743,9.784226,3.895136,0,1.950106,16.97771,6.936361,1.622983,0.6635993,0,0.979454,11.50544,3.657567,0.9782763,0.311185,2.472083
6950424321177874432,6173,888,56238,1.99314399999997,18.364273,0.1979912,Composite,54228.57,0.1982798,250.7662,9.42822,0.7762328,0.0531485,0.00255385,1.105296,6.60925,0.08858812,0.5297251,0.5089038,10.55688,3.90682,0,2.154549,8.050566,5.285238,0.6735526,0.4423097,0,1.018194,16.65685,7.319171,1.238075,0.5441851,2.134299
6946814899415347200,6170,45,56240,2.02510569999998,18.382573,0.554957,Composite,132384.2,0.5551721,193.3956,50.55578,0.8206441,0.1268589,0.03664821,3.677804,3.352602,1.332555,1.215001,1.32255,14.20206,21.45738,0,4.069963,9.180721,3.482088,3.698717,1.405862,0,2.450977,24.06413,36.58253,10.00859,15.21692,2.435812
6950436690683686912,6173,933,56238,2.02510569999998,18.382573,0.5546646,Star Forming,132341.6,0.5549511,180.3625,46.64615,0.690207,0.05912621,0.0397111,2.810563,2.740725,1.456212,1.422173,1.351512,3.005958,63.3676,0,1.225994,6.596808,2.045291,3.70723,1.168202,0,3.367156,10.5597,35.10172,6.169915,20.51262,3.215072
6880537438507954176,6111,593,56270,2.0970964,18.428155,0.5396712,Star Forming,129422.9,0.5398857,212.5821,33.19078,0.7865019,0.05,0.01486219,0,0,0,-9999,0,2.473832,16.00285,0,1.350676,0.4091095,7.451876,0.2013766,3.668052,0,0.2851101,4.031659,21.65598,1.862632,10.00522,2.20678
6951452639511638016,6174,533,56243,2.16015370000002,19.450921,0.6236261,BLANK,145326.9,0.6237826,217.3675,39.07867,0.7975481,0.0715571,0.02943241,2.165134,2.429528,0.8357623,0.9382001,0.5345408,0,0,0,0,1.415373,4.227313,0.5920037,1.768253,0,0.2632898,0,0,0,-9999,0
6951453464145358848,6174,536,56243,2.19420489999999,19.393029,0.3637342,Star Forming,93096.88,0.3641585,227.6413,17.45675,0.8661107,0.04437277,0.006591769,2.927566,2.793882,0.4919203,0.4695487,1.386855,2.093522,5.79695,0,0.3808692,1.678511,4.603922,0.2953647,0.8101637,0,0.5362157,8.183296,15.34172,1.334208,2.50142,0.3876336
6946811051124649984,6170,31,56240,2.26571569999999,19.130383,0.5568152,Seyfert/LINER,132791.4,0.5572859,132.2246,32.77834,1.008002,0.1033039,0.04184483,0.9925606,6.062108,0.4015947,2.452785,0.3873376,21.15804,73.65683,0,0.808159,0,0,0,-9999,0,0,0,0,0,-9999,0
6946810501368836096,6170,29,56240,2.2808192,19.215356,0.6214385,BLANK,144934.2,0.6216571,381.2151,41.84407,0.9454722,0.05,0.01752171,0.5557929,4.965662,0.1349394,1.205606,0.2655979,0,0,0,0,1.84361,4.257787,0.4790118,1.106362,0,0.9017971,0,0,0,-9999,0
6946808302345580544,6170,21,56240,2.28743179999998,19.109656,0.5258643,LINER,126752,0.5262278,202.0244,57.84581,1.173925,0.2996385,0.03224275,3.879586,8.730105,0.7223362,1.625463,0.3197037,35.0667,22.39664,0,2.171118,18.32165,7.870622,3.880883,1.669114,0,1.20899,2.414802,0,0.50482,0.006496582,0.0446033
6951435597081407488,6174,471,56243,2.30130960000002,19.135755,0.5593066,BLANK,133298,0.5599197,178.9289,32.80421,1.129462,0,0,0.3543227,4.745547,0.1648564,-9999,0.1187588,0,0,0,0,2.095808,15.2781,1.054426,-9999,0,0.06442049,0,0,0,-9999,0
6946805278688604160,6170,10,56240,2.31232269999998,19.09849,0.3104987,BLANK,81123.58,0.3107495,286.736,23.12789,1.079924,0.03592912,0.005759981,0,0,0,-9999,0,4.126213,2.847044,0,1.265712,0,0,0,-9999,0,0,8.730513,5.118721,1.873796,1.099044,0.686011
6946805828444418048,6170,12,56240,2.35702930000002,19.191394,0.435302,LINER,108403.8,0.4356188,272.5713,23.61786,1.011211,0.02787525,0.007862983,1.351655,2.109661,0.2723335,0.425126,0.7113392,3.491338,4.049039,0,1.491018,0.7980937,6.523086,0.1697087,1.387094,0,0.191887,0.7463879,0,0.1419516,0.003816721,0.08439139
436888776355112960,388,144,51793,2.2677845,-0.60708667,0.07330247,Composite,21292.48,0.07360705,123.5837,9.956996,0.9092717,0.08557954,0.004048017,47.10782,8.085863,2.173974,0.374273,3.913752,47.11476,9.494368,0,2.306125,52.05964,11.1713,2.513927,0.5434802,0,2.405141,99.59469,9.433908,4.341525,0.4153863,5.978158
1227254036906928128,1090,84,52903,2.28271,-0.60647,0.07397846,Seyfert,21495.72,0.07433515,207.1802,6.347587,0.7979108,0.1546035,0.002013616,48.82066,16.07793,0.6880192,0.2267812,1.94239,126.3398,16.96291,0,5.116708,9.261065,16.68362,0.1354362,0.2439986,0,0.45503,103.421,20.43105,1.357561,0.2687522,3.157618
772408610041915392,686,150,52519,2.2898265,-0.65202536,0.3155529,Star Forming,82356.84,0.3161527,88.26186,26.01614,1.004725,0.09898797,0.04061078,18.92706,5.580943,3.479144,1.031056,2.351357,59.01814,15.4361,0,3.819254,38.48744,8.682057,7.971043,1.824274,0,4.179089,152.5675,22.70651,35.83166,5.475341,14.22868
1226184487138781184,1089,289,52913,2.29122,-0.61816,0.07169177,Star Forming,20807.77,0.07187264,87.27109,9.194268,0.9304578,0.07583985,0.003468438,26.22491,6.558129,0.8845183,0.2215468,3.237096,148.2724,9.47117,0,11.0181,107.4347,8.933585,4.151467,0.3774344,0,9.205251,435.5118,13.58706,15.91494,0.5533777,35.70024
772408060286101504,686,148,52519,2.292778,-0.60845351,0.0729596,Star Forming,21192.01,0.07324733,69.96964,9.276052,0.8994749,0.04909076,0.004532401,0.1442868,103.6009,0.01060419,7.61403,0.02779684,0,0,0,0,3.362252,7.468861,0.259222,0.5758644,0,0.8205249,0.5666231,19.35582,0.04142608,1.415113,0.1094794
